Seed: 2937380180
FFE found;Fitness
29467973;-6.84483e+06
30913365;-6.8432e+06
31095955;-6.84312e+06
31278908;-6.84283e+06
31462258;-6.84207e+06
32202387;-6.84191e+06
33131726;-6.8419e+06
33506665;-6.84137e+06
33694320;-6.84104e+06
34449937;-6.84102e+06
35590543;-6.8409e+06
35972473;-6.84044e+06
37118748;-6.84014e+06
39035705;-6.84008e+06
39228193;-6.83962e+06
40003987;-6.83939e+06
41582718;-6.83931e+06
41980756;-6.83931e+06
43786647;-6.8389e+06
43988397;-6.8387e+06
44392987;-6.83694e+06
44595563;-6.83655e+06
45409605;-6.83635e+06
45612831;-6.83471e+06
45816276;-6.83073e+06
46634897;-6.83071e+06
47254209;-6.82947e+06
47461514;-6.82937e+06
47670090;-6.82808e+06
47878735;-6.82776e+06
48509210;-6.82559e+06
48720761;-6.82442e+06
48933769;-6.82178e+06
49794000;-6.82076e+06
50229958;-6.81963e+06
50447677;-6.81879e+06
50885682;-6.81843e+06
51323997;-6.81812e+06
52643603;-6.81621e+06
53532568;-6.81395e+06
56002802;-6.81249e+06
56454453;-6.81246e+06
56680629;-6.81213e+06
57134632;-6.81176e+06
57362273;-6.81139e+06
57590519;-6.81027e+06
58508050;-6.80962e+06
59203304;-6.80891e+06
59435791;-6.80781e+06
61071389;-6.80679e+06
61541233;-6.80676e+06
61776980;-6.80628e+06
62013361;-6.80624e+06
62250695;-6.8059e+06
63203192;-6.80544e+06
63920255;-6.8047e+06
64400463;-6.80419e+06
65366095;-6.8038e+06
65850853;-6.80363e+06
66093520;-6.8035e+06
66579407;-6.80345e+06
67801918;-6.80198e+06
68539625;-6.80106e+06
68785971;-6.80095e+06
69032458;-6.80083e+06
70021948;-6.80069e+06
70520081;-6.80063e+06
70769506;-6.80063e+06
71520709;-6.79937e+06
72022734;-6.79935e+06
72273928;-6.79923e+06
72777882;-6.79902e+06
74044275;-6.79897e+06
74298285;-6.79896e+06
75570823;-6.79808e+06
77621876;-6.79764e+06
79425133;-6.79756e+06
80978048;-6.79755e+06
81237467;-6.79742e+06
81757218;-6.79593e+06
82537403;-6.79592e+06
83060065;-6.79567e+06
83584119;-6.79549e+06
84373130;-6.79475e+06
84900816;-6.79437e+06
85165119;-6.79389e+06
85961677;-6.79202e+06
86494425;-6.79183e+06
87562127;-6.79176e+06
88634188;-6.79129e+06
88903140;-6.79106e+06
89712427;-6.7908e+06
89982851;-6.79044e+06
90524533;-6.79038e+06
90795983;-6.79021e+06
91068025;-6.78982e+06
91614142;-6.78944e+06
91888053;-6.78922e+06
92713115;-6.78888e+06
94097664;-6.78869e+06
94375911;-6.78867e+06
95212070;-6.78865e+06
95491467;-6.78858e+06
95771177;-6.78832e+06
96332396;-6.7883e+06
96613971;-6.78826e+06
96895866;-6.78825e+06
97460900;-6.78823e+06
97744353;-6.78822e+06
98028416;-6.78797e+06
98881447;-6.78796e+06
99166558;-6.7871e+06
99452138;-6.78688e+06
99738078;-6.78684e+06
100883736;-6.78682e+06
101457871;-6.78661e+06
101745132;-6.7865e+06
102032836;-6.78641e+06
102610377;-6.78621e+06
103188713;-6.7862e+06
103478427;-6.78617e+06
104058705;-6.78582e+06
104930747;-6.78571e+06
105221698;-6.78569e+06
105513192;-6.78568e+06
105804845;-6.78534e+06
108438706;-6.78515e+06
109025929;-6.78515e+06
109320021;-6.78512e+06
109614550;-6.78473e+06
110204588;-6.78461e+06
110500213;-6.78442e+06
110796022;-6.78434e+06
112276505;-6.78422e+06
112573312;-6.78412e+06
113167771;-6.78401e+06
114955685;-6.78398e+06
115254067;-6.78391e+06
118247428;-6.78367e+06
119447788;-6.78357e+06
120049531;-6.78354e+06
120351011;-6.78353e+06
120954258;-6.78349e+06
123682904;-6.78347e+06
124290447;-6.78302e+06
124594544;-6.78294e+06
125509310;-6.7829e+06
127038026;-6.78275e+06
128881526;-6.78267e+06
130114950;-6.78263e+06
131354735;-6.78263e+06
132913861;-6.78236e+06
133538891;-6.78236e+06
140169597;-6.78231e+06
142728016;-6.78142e+06
143371566;-6.78115e+06
143694118;-6.78115e+06
144016977;-6.78111e+06
144663292;-6.78095e+06
144986885;-6.78086e+06
145310875;-6.78079e+06
145960898;-6.78041e+06
146286030;-6.78021e+06
147590759;-6.77955e+06
147917734;-6.77933e+06
148244957;-6.77931e+06
148900827;-6.77924e+06
149229028;-6.77912e+06
150214828;-6.77818e+06
151533424;-6.77807e+06
153188024;-6.77801e+06
155845626;-6.77799e+06
156179038;-6.77797e+06
159193111;-6.77781e+06
159864850;-6.77744e+06
160536874;-6.77735e+06
160873011;-6.77704e+06
163229820;-6.77691e+06
164581832;-6.77664e+06
164920251;-6.77652e+06
165258796;-6.77637e+06
165936917;-6.77615e+06
166954310;-6.77615e+06
168993352;-6.77574e+06
170015739;-6.77573e+06
171041102;-6.77534e+06
172068650;-6.77525e+06
172411601;-6.77522e+06
173790367;-6.7751e+06
174482817;-6.77498e+06
174829296;-6.77492e+06
175176205;-6.77487e+06
176219627;-6.77414e+06
177963573;-6.77405e+06
178313005;-6.77396e+06
179012279;-6.77391e+06
179362281;-6.77381e+06
180062770;-6.77358e+06
181115674;-6.77338e+06
183935108;-6.77263e+06
185706080;-6.77249e+06
186061175;-6.77244e+06
187127806;-6.77086e+06
190697886;-6.7705e+06
191772755;-6.77044e+06
195732214;-6.77036e+06
201178632;-6.77014e+06
205943173;-6.76989e+06
215570087;-6.7697e+06
227597334;-6.76965e+06
228353583;-6.76927e+06
230246782;-6.76923e+06
235197335;-6.76921e+06
237112014;-6.76919e+06
237879181;-6.76895e+06
239030772;-6.76893e+06
240568184;-6.76875e+06
245962077;-6.76851e+06
247505337;-6.76848e+06
249436199;-6.76823e+06
253699101;-6.76821e+06
255253912;-6.76819e+06
256031636;-6.76816e+06
256810375;-6.76815e+06
